start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,governorate_name,district_ID,district_name,type_area,fuel_prices,market_name_fuel,type_market,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,market_name_wash,type_market_001,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,market_name_water_trucking,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,market_name_exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,_id,_uuid,_submission_time,_index
24/10/2018 18:10,24/10/2018 18:22,24/10/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,23/10/2018,Wajdi,ACTED,NA,YE11,Ibb,YE1116,Dhi As Sufal,Urban,yes,Al-Sayani,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE18,6,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,NA,yes,Al-Markezi,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,5,100,200,NA,yes,yes,80,150,NA,NA,yes,no,110,120,109.0909091,NA,yes,yes,NA,650,NA,NA,YE11,Wholesaler,5,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Al-Markezi,Cash Credit,1,0,0,0,1,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,2500,3,NA,10,yes,13000,17000,Price_inflation Shortage_of_demand Other_see_next_question,1,0,1,0,0,0,0,1,0,0,0,yes,Al-Markezi,735,NA,High fuel prices,38568554,d63684af-b73f-4b81-88bd-3d142be6d2d5,24/10/2018 18:32,27
24/10/2018 18:22,24/10/2018 18:31,24/10/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,23/10/2018,Wajdi,ACTED,NA,YE11,Ibb,YE1116,Dhi As Sufal,Urban,yes,Al-Sharea'a Al-Am,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,625,NA,NA,yes,yes,NA,625,NA,NA,YE30,3,Price_inflation Shortage_of_demand Government_regulations,1,0,1,0,0,1,0,0,0,0,0,NA,yes,Al-Sharea'a Al-Am,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,5,120,240,NA,yes,yes,80,170,NA,NA,yes,no,110,120,109.0909091,NA,yes,yes,NA,450,NA,NA,YE11,Wholesaler,10,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,Al-Sharea'a Al-Am,Cash Credit,1,0,0,0,1,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,2500,2,NA,10,yes,11000,15000,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,Al-Shara'a Al-Am,735,NA,The water of Pumping Station or Borehole is so hot,38568563,03828696-40c2-44f0-9fd2-c2ef60f246f9,24/10/2018 18:32,28
27/10/2018 18:15,28/10/2018 14:56,27/10/2018,ee.humanitarianresponse.info:jRxPxgkQcMtipFcb,27/10/2018,Saleh,ACTED,NA,YE22,Sa'ada,YE2215,Sa'adah,Urban,yes,Al-Surabi,Governorate_capital_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,650,NA,NA,yes,yes,NA,600,NA,NA,YE18,9,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,NA,yes,Al-Surabi,Governorate_capital_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,160,NA,NA,yes,no,5,150,300,NA,yes,yes,70,220,NA,NA,yes,yes,NA,170,NA,NA,yes,no,24,650,270.8333333,NA,YE23,Wholesaler,6,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,Al-Surabi,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,1950,3,NA,9,yes,9000,1800,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Swaid exchange,740,NA,"The trucking water's price always depend on the quality of water, if it was good for drinking the price will be higher, but if it was not the price will be fewer.",39371340,34337203-89b9-4bd8-a4a1-d813d8955590,29/10/2018 12:53,331
27/10/2018 18:08,28/10/2018 14:53,27/10/2018,ee.humanitarianresponse.info:jRxPxgkQcMtipFcb,27/10/2018,Saleh,ACTED,NA,YE22,Sa'ada,YE2211,Sahar,Urban,yes,Al-Talh,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,700,NA,NA,yes,yes,NA,650,NA,NA,YE18,8,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,NA,yes,Al-Talh,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,160,NA,NA,yes,no,3,300,1000,NA,yes,yes,100,340,NA,NA,yes,yes,NA,170,NA,NA,yes,no,24,580,241.6666667,NA,YE18,Wholesaler,5,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,Al-Talh,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,1800,3,NA,7,yes,8000,16000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Ibn Mana'a,730,NA,NA,39371335,191d2bbe-9eb2-43a5-b68d-b410d8af05ee,29/10/2018 12:53,329
27/10/2018 18:17,28/10/2018 14:57,27/10/2018,ee.humanitarianresponse.info:jRxPxgkQcMtipFcb,27/10/2018,Saleh,ACTED,NA,YE22,Sa'ada,YE2215,Sa'adah,Urban,yes,A-Mafraq,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,750,NA,NA,yes,yes,NA,600,NA,NA,YE18,9,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,NA,yes,Al-Mafraq Market,Governorate_capital_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,5,120,240,NA,yes,yes,100,330,NA,NA,yes,yes,NA,150,NA,NA,yes,no,24,700,291.6666667,NA,YE23,Vendor,6,Price_inflation Liquidity_shortage Government_regulations Transportation_issues,1,1,0,0,0,1,1,0,0,0,0,yes,Abdullatif Al Afeef water trucking,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,1900,4,NA,6,yes,8000,15000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Bezdan,750,NA,NA,39371344,89cf23d9-31b8-4bff-8f69-a6e4b1325f49,29/10/2018 12:53,332
29/10/2018 8:12,29/10/2018 13:20,29/10/2018,3.56E+13,29/10/2018,???,ACTED,NA,YE30,Al Dhale'e,YE3006,Ad Dhale'e,Urban,yes,Customs,Governorate_capital_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,520,NA,NA,yes,yes,NA,525,NA,NA,YE24,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,yes,Customs,Governorate_capital_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,5,280,560,NA,yes,yes,70,150,NA,NA,yes,yes,NA,130,NA,NA,yes,yes,NA,650,NA,NA,YE24,Wholesaler,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Custom,Cash,1,0,0,0,0,0,0,0,0,NA,12,Private,Pumping_Station_or_Borehole,no,3000,30,NA,40,no,NA,NA,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Custom,745,NA,NA,39376782,28d4ac47-ec0c-4619-93e1-affbc247e5b8,29/10/2018 13:27,337
23/10/2018 19:09,23/10/2018 19:27,23/10/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,21/10/2018,Wajdi,ACTED,NA,YE11,Ibb,YE1119,Al Dhihar,Urban,yes,Gawlat Al-Odain,District_level_market,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE18,5,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,NA,yes,Al-Sabal,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,5,100,200,NA,yes,yes,80,150,NA,NA,yes,no,110,130,118.1818182,NA,yes,yes,NA,600,NA,NA,YE11,Wholesaler,10,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Al-Sabal,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,2500,1,NA,10,yes,9000,12000,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,Al-Sabal,735,NA,NA,38394463,bd074b74-d5f7-4805-85a2-bcea718e5980,23/10/2018 21:40,7
24/10/2018 17:42,24/10/2018 17:48,24/10/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,22/10/2018,Wajdi,ACTED,NA,YE11,Ibb,YE1102,Yarim,Urban,yes,Gawlat Senan,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE18,4,Price_inflation Shortage_of_demand Transportation_issues Other_see_next_question,1,0,1,0,0,0,1,0,0,0,0,NA,yes,Gawlat Senan,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,5,80,160,NA,yes,yes,80,150,NA,NA,yes,no,110,120,109.0909091,NA,yes,yes,NA,600,NA,NA,YE11,Wholesaler,7,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Gawlat Senan,Cash Credit,1,0,0,0,1,0,0,0,0,NA,2.5,Private,Pumping_Station_or_Borehole,no,2500,2,NA,5,yes,5000,7000,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,Gawlat Senan,735,NA,There are obstructions at the checkpoints as well as in the process of passing fuel to the stations,38563302,6cf5f105-796a-4d2a-9500-b107a6dba524,24/10/2018 17:48,24
27/10/2018 18:27,28/10/2018 14:59,27/10/2018,ee.humanitarianresponse.info:jRxPxgkQcMtipFcb,27/10/2018,Saleh,ACTED,NA,YE16,Al Jawf,YE1610,Bart Al Anan,Rural,yes,Ghomaidi,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,800,NA,NA,yes,yes,NA,750,NA,NA,YE18,9,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,NA,yes,Al-Ghomaidi,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,160,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,80,260,NA,NA,yes,yes,NA,180,NA,NA,yes,no,24,700,291.6666667,NA,YE23,Wholesaler,8,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Al-Ghomaidi,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,230,8,NA,24,yes,10000,21000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Al-Shaikh,750,NA,NA,39371353,0c4adb5e-4396-494b-be5f-e21ab7051d67,29/10/2018 12:53,335
24/10/2018 18:55,24/10/2018 19:00,24/10/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,23/10/2018,Wajdi,ACTED,NA,YE11,Ibb,YE1118,Al Mashannah,Urban,yes,Mafraq Giblah,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE18,5,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,NA,yes,Mafraq Giblah,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,5,100,200,NA,yes,yes,75,150,NA,NA,yes,no,110,130,118.1818182,NA,yes,yes,NA,600,NA,NA,YE11,Wholesaler,6,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Al-Sa'elah,Cash Credit,1,0,0,0,1,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,Do_not_know,2200,2,NA,10,yes,10000,14000,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Mafraq Giblah,735,NA,NA,38571697,fac81bbe-8db5-4018-82f1-55c94e3ca926,24/10/2018 19:00,31
24/10/2018 18:31,24/10/2018 18:44,24/10/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,23/10/2018,Wajdi,ACTED,NA,YE11,Ibb,YE1118,Al Mashannah,Urban,yes,Mafraq Maitam,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE18,7,Price_inflation Shortage_of_demand Government_regulations,1,0,1,0,0,1,0,0,0,0,0,NA,yes,Mafraq Maitam,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,170,NA,NA,yes,no,5,100,200,NA,yes,yes,80,150,NA,NA,yes,no,110,130,118.1818182,NA,yes,yes,NA,450,NA,NA,YE11,Wholesaler,8,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Mafraq Maitam,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,2300,3,NA,10,yes,12000,16000,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Mafraq Maitam,730,NA,NA,38569843,a288bb88-63fe-45b6-8560-eee353c5893c,24/10/2018 18:44,29
24/10/2018 18:44,24/10/2018 18:55,24/10/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,23/10/2018,Wajdi,ACTED,NA,YE11,Ibb,YE1118,Al Mashannah,Urban,yes,Muthalath Al-Mowaslat,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE18,4,Price_inflation Shortage_of_demand Government_regulations,1,0,1,0,0,1,0,0,0,0,0,NA,yes,Muthalath Al-Mowaslat,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,5,100,200,NA,yes,yes,80,170,NA,NA,yes,no,110,120,109.0909091,NA,yes,yes,NA,600,NA,NA,YE11,Wholesaler,4,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Muthalath Al-Mowaslat,Cash Credit,1,0,0,0,1,0,0,0,0,NA,5.5,Private,Pumping_Station_or_Borehole,no,2500,2,NA,5,no,NA,NA,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,Muthalath Al-Mowaslat,740,NA,NA,38570870,08df0b29-8f85-4f14-afda-233b4f5d5706,24/10/2018 18:55,30
29/10/2018 8:22,29/10/2018 13:20,29/10/2018,3.56E+13,29/10/2018,???,ACTED,NA,YE30,Al Dhale'e,YE3006,Ad Dhale'e,Urban,yes,Public Street,Governorate_capital_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,520,NA,NA,yes,yes,NA,525,NA,NA,YE24,15,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,NA,yes,Public Street,Governorate_capital_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,270,NA,NA,yes,yes,100,300,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,600,NA,NA,YE30,Wholesaler,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Public street,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,3500,25,NA,35,Do_not_know,NA,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Public street,742,NA,NA,39376805,d0ce18f9-ef4d-4445-8f4d-50e2e4b954c5,29/10/2018 13:27,339
27/10/2018 18:13,28/10/2018 14:55,27/10/2018,ee.humanitarianresponse.info:jRxPxgkQcMtipFcb,27/10/2018,Saleh,ACTED,NA,YE22,Sa'ada,YE2211,Sahar,Urban,yes,Shamlan,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,800,NA,NA,yes,yes,NA,750,NA,NA,YE26,8,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,NA,yes,Abu Muskah,Governorate_capital_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,3,300,1000,NA,yes,yes,80,250,NA,NA,yes,yes,NA,160,NA,NA,yes,no,24,650,270.8333333,NA,YE23,Wholesaler,7,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,yes,JarAllah Fardan,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,2100,3,NA,8,yes,8500,17000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Ibn Rabea for Exchange,730,NA,NA,39371337,c40dc938-0ddd-4253-8fc9-59d3baf4c7c8,29/10/2018 12:53,330
29/10/2018 8:37,29/10/2018 13:20,29/10/2018,3.56E+13,29/10/2018,???,ACTED,NA,YE30,Al Dhale'e,YE3006,Ad Dhale'e,Urban,yes,Wydad,Governorate_capital_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,520,NA,NA,yes,yes,NA,525,NA,NA,YE24,10,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,NA,yes,Al Arshi street,Governorate_capital_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,5,300,600,NA,yes,yes,80,250,NA,NA,yes,no,2000,2700,135,NA,yes,yes,NA,650,NA,NA,YE30,Wholesaler,1,Price_inflation Do_not_know,1,0,0,0,0,0,0,0,1,0,0,yes,Al Arshi Street,Cash,1,0,0,0,0,0,0,0,0,NA,8,Private,Pumping_Station_or_Borehole,no,3000,20,NA,25,no,NA,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,The Back Street Al Mareesi,750,NA,NA,39376792,670c85d1-aaec-41ad-a869-f78ea33983f9,29/10/2018 13:27,338
31/10/2018 10:17,31/10/2018 12:02,31/10/2018,ee.humanitarianresponse.info:yBSKqjdMfG9jhMEG,26/10/2018,????,CYF,NA,YE23,Sana'a,YE2305,Sanhan,Urban,yes,Al Hthele,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,600,NA,NA,yes,yes,NA,600,NA,NA,YE19,16,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,NA,yes,Al Hthele,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,NA,yes,yes,NA,120,NA,NA,yes,yes,100,130,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,650,NA,NA,YE13,Wholesaler,6,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Al Hthele,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1000,1,NA,7,yes,11000,16000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Al Hthele,750,NA,NA,39669877,08728fef-4d90-4fe1-91e3-4ef0b0e31b01,31/10/2018 12:13,190
26/10/2018 21:44,26/10/2018 23:06,27/10/2018,ee.humanitarianresponse.info:iFSl3WffATuyEAGa,24/10/2018,Ahmed,CYF,NA,YE13,Amanat Al Asimah,YE1305,As Sabain,Urban,yes,Bushra Mareb,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE13,2,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,NA,yes,Baraq Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,NA,yes,yes,NA,120,NA,NA,yes,yes,80,140,NA,NA,yes,yes,NA,130,NA,NA,yes,yes,NA,490,NA,NA,YE13,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Fouad Trucking,Cash,1,0,0,0,0,0,0,0,0,NA,15,Private,Pumping_Station_or_Borehole,yes,1333,3,NA,10,yes,2000,3000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Nadeem Market,757,NA,NA,38963710,f14439c6-2243-4f01-b48d-53b2e7b40d00,26/10/2018 23:06,36
26/10/2018 20:02,26/10/2018 23:05,26/10/2018,ee.humanitarianresponse.info:iFSl3WffATuyEAGa,24/10/2018,Ahmed,CYF,NA,YE13,Amanat Al Asimah,YE1305,As Sabain,Urban,yes,Mawaheb,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE13,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,NA,yes,Masabi Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,120,NA,NA,yes,yes,80,120,NA,NA,yes,no,110,150,136.3636364,NA,yes,yes,NA,490,NA,NA,YE13,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Fouad trucking,Cash,1,0,0,0,0,0,0,0,0,NA,15,Private,Pumping_Station_or_Borehole,yes,1333,3,NA,10,yes,NA,2000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Nadeem Market,753,NA,NA,38963671,df1a386f-0b01-4cb0-84fe-8489592e033b,26/10/2018 23:05,35
26/10/2018 22:26,26/10/2018 23:07,27/10/2018,ee.humanitarianresponse.info:iFSl3WffATuyEAGa,24/10/2018,Ahmed,CYF,NA,YE13,Amanat Al Asimah,YE1305,As Sabain,Urban,yes,Musbahi,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE13,3,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,NA,yes,Safarate Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,120,NA,NA,yes,yes,80,200,NA,NA,yes,yes,NA,130,NA,NA,yes,yes,NA,490,NA,NA,YE13,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Fouad Trucking,Cash,1,0,0,0,0,0,0,0,0,NA,15,Private,Pumping_Station_or_Borehole,yes,1333,3,NA,10,yes,2000,3000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Nadeem Market,757,NA,NA,38963792,07f08d63-6f0c-4607-8673-b2a7f68168df,26/10/2018 23:07,37
