start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,fuel_constraints_other,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,wash_constraints_other,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,wash_constraints_other_001,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_version_,_id,_uuid,_submission_time,_validation_status,_index
2019-08-21T08:24:53.128+03:00,2019-08-21T08:30:01.210+03:00,8/21/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,8/20/2019,أحمد,NFDHR,,YE22,YE2209,Saqayn Rural Market 1,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,400,400,,,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1400,4,,7,yes,5000,7500,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Transportation_issues,1,1,1,1,0,0,1,0,0,0,0,,yes,580,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65266729,86cfc339-e784-471c-af05-fcc68b16cdbd,2019-08-21T05:30:09,,4
2019-08-28T15:53:28.042+03:00,2019-08-28T15:57:02.567+03:00,8/28/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,8/28/2019,Abduh,NRC,,YE17,YE1713,Shamr,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,435,435,,,YE18,5,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,800,800,,,YE17,Vendor,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3500,7,,7,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,577,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66012886,88895b08-870b-476f-b8a5-d5b55aaaed40,2019-08-28T12:54:42,,76
2019-09-02T15:33:49.178+03:00,2019-09-02T15:44:34.068+03:00,9/2/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,8/31/2019,عادل,NFDHR,,YE23,YE2307,Bani Matar Rural Market 1,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations,1,1,1,1,1,1,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1400,5,,7,yes,4500,7000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Transportation_issues,1,1,1,1,0,0,1,0,0,0,0,,yes,580,,yes,dmg_infra_market,1,0,0,0,0,0,,road,1,0,0,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66465966,8b719f72-9fea-416a-8f24-aaf6b079b5df,2019-09-02T12:44:45,,144
2019-08-28T19:44:48.965+03:00,2019-08-28T20:16:21.879+03:00,8/28/2019,ee.humanitarianresponse.info:2bJa409xXQb36DYZ,8/28/2019,فتحية,TYF,,YE15,YE1508,Al Mafraq,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,,yes,no,15,1800,90,,,no,,,,,,,yes,no,5760,7700,107,,,yes,no,4800,4700,98,,,yes,no,160,6500,406,,,YE24,Wholesaler,3,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,590,,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,,road,1,0,0,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66084141,8c703ef0-4053-4af7-a4fd-600d8c0752aa,2019-08-29T05:13:14,,100
2019-08-29T13:27:58.378+03:00,2019-08-29T13:37:36.953+03:00,8/29/2019,ee.humanitarianresponse.info:td8oQhgqiSYbVOtI,8/27/2019,محمد,TYF,,YE18,YE1824,"Azzuraibah, Central Market",Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,440,440,,,YE18,7,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,170,,,no,,,,,,,yes,yes,,140,140,,,yes,yes,,140,140,,,yes,yes,,380,380,,,YE18,Wholesaler,7,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,yes,other,0,0,0,0,1,0,Lack of oil derivatives,,,,,,,,no,no,yes,yes,no,no,Oil derivatives are only available in the black market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66123324,9f2e1e35-9202-47d2-9a51-7f2925c11131,2019-08-29T11:08:31,,110
2019-08-28T22:36:30.673+03:00,2019-08-28T22:43:16.572+03:00,8/28/2019,ee.humanitarianresponse.info:UQ7o3kmVngZJZ4nA,8/28/2019,عبدالله خميس جمعان,ROC,,YE32,YE3201,Hadibu,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,235,235,,,YE24,3,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,140,140,,,yes,yes,,150,150,,,yes,yes,,140,140,,,yes,yes,,670,670,,,YE19,Wholesaler,3,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,800,8,,13,yes,4200,6000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,590,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66142864,8d7b0145-750a-4a01-a55c-173402cc047b,2019-08-29T13:27:46,,122
2019-08-29T13:56:18.176+03:00,2019-08-29T14:00:30.456+03:00,8/29/2019,ee.humanitarianresponse.info:td8oQhgqiSYbVOtI,8/28/2019,محمد,TYF,,YE18,YE1824,Atturaibah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,440,440,,,YE18,7,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,120,120,,,yes,yes,,120,120,,,yes,yes,,350,350,,,YE18,Wholesaler,7,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,yes,other,0,0,0,0,1,0,Lack of oil derivatives,,,,,,,,yes,no,yes,yes,no,no,Oil derivatives are only available in the black market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66123357,8feb4be0-765e-4491-8ede-27219a8cc4fe,2019-08-29T11:08:44,,115
2019-08-27T12:40:08.913+03:00,2019-08-27T12:49:54.938+03:00,8/27/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/22/2019,Na'ama,SCI,,YE15,YE1522,Ala'ain,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,no,110,80,73,,,yes,yes,,500,500,,,YE15,Do_not_know,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,587,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65866684,909e58f9-11be-474e-a0a5-fbeb278050eb,2019-08-27T09:50:00,,3
2019-09-01T20:04:24.774+03:00,2019-09-01T20:10:40.911+03:00,9/1/2019,ee.humanitarianresponse.info:rskzjc4d29iBN0nk,8/27/2019,أكرم,TYF,,YE11,YE1107,Mafraq Habeish,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,120,120,,,yes,no,5,100,200,,,yes,yes,,120,120,,,yes,yes,,120,120,,,yes,yes,,600,600,,,YE11,Wholesaler,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66392300,9205e9ba-7263-4a1d-b16d-8f7c8c65eba5,2019-09-01T18:11:29,,130
2019-09-01T19:50:57.700+03:00,2019-09-01T19:56:23.159+03:00,9/1/2019,ee.humanitarianresponse.info:rskzjc4d29iBN0nk,8/27/2019,أكرم,TYF,,YE11,YE1107,Mafraq Habeish,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,8,Private,Pumping_Station_or_Borehole,no,1125,4,,10,yes,13000,17000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,no,,,,,,,,,,,,,,,,no,no,no,no,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66392296,93451276-4c15-4bd0-b4d8-ac49568874f5,2019-09-01T18:11:24,,127
2019-08-28T22:43:17.393+03:00,2019-08-29T16:33:46.392+03:00,8/28/2019,ee.humanitarianresponse.info:UQ7o3kmVngZJZ4nA,8/29/2019,شادي عبد الحكيم القباطي,ROC,,YE13,YE1308,Hayel,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,425,425,,,YE26,3,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE13,Wholesaler,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66143511,939397f7-30ca-4b7f-bf4c-0d5301556f7f,2019-08-29T13:33:53,,123
2019-08-28T14:37:27.456+03:00,2019-08-28T14:43:17.970+03:00,8/28/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/24/2019,Khaldoon,SCI,,YE24,YE2408,Al Arish,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,,electrical,0,1,0,0,0,,no,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66001499,93bf8c7d-49e0-4cce-9229-b170eb647a90,2019-08-28T11:43:23,,74
2019-08-27T15:01:35.893+03:00,2019-08-27T15:26:57.218+03:00,8/27/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/22/2019,Na'ama,SCI,,YE15,YE1521,Al-Nashama,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,7,Private,Water_Spring,no,1000,10,,10,yes,10000,15000,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65887567,95b0617f-2e14-429f-bdc1-208765c4bf2f,2019-08-27T12:27:03,,30
2019-09-02T15:30:01.256+03:00,2019-09-02T15:33:48.650+03:00,9/2/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,8/31/2019,أحمد,NFDHR,,YE23,YE2305,sanhan Rural Market ,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1400,5,,7,yes,4500,7000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Transportation_issues,1,1,1,1,0,0,1,0,0,0,0,,yes,580,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water,1,1,1,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66464641,96a74469-47b8-4aa0-993d-784e0ce368fb,2019-09-02T12:34:01,,143
2019-08-28T20:28:29.387+03:00,2019-08-28T20:34:34.914+03:00,8/28/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,8/27/2019,عمر,TYF,,YE15,YE1520,Arramdah Market ,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,475,475,,,yes,yes,,490,490,,,YE15,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,180,180,,,yes,yes,,100,100,,,yes,yes,,270,270,,,yes,yes,,150,150,,,yes,yes,,600,600,,,YE15,Wholesaler,8,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3500,2,,6,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,585,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66056177,96c496b2-403d-43ee-aea6-b8efb7650ed7,2019-08-28T18:03:32,,94
2019-08-28T11:40:55.315+03:00,2019-08-28T11:47:49.814+03:00,8/28/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/21/2019,Mohammed,SCI,,YE25,YE2515,Sabir,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,200,200,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Do_not_know,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65979287,96fc835d-d2a3-44e0-9ec0-5244bdad684a,2019-08-28T08:47:53,,61
2019-08-29T13:48:46.263+03:00,2019-08-29T13:52:03.036+03:00,8/29/2019,ee.humanitarianresponse.info:td8oQhgqiSYbVOtI,8/28/2019,محمد,TYF,,YE18,YE1824,"Al Mudun , City Market",Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,440,440,,,YE18,7,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,170,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,140,140,,,yes,yes,,400,400,,,YE18,Wholesaler,7,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,yes,other,0,0,0,0,1,0,Lack of oil derivatives,,,,,,,,yes,no,yes,no,no,no,Oil derivatives are only available in the black market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66123351,9d74df14-22c6-49d6-9bed-63d5b9d831ac,2019-08-29T11:08:42,,113
2019-09-06T20:07:57.953+03:00,2019-09-06T20:13:48.647+03:00,9/6/2019,ee.humanitarianresponse.info:Hy3MrD9pyzhmdD0A,9/2/2019,Muaath,SI,,YE18,YE1820,Al  Khawkhah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,420,420,,,yes,yes,,410,410,,,YE24,7,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,400,400,,,YE24,Wholesaler,7,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,590,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,We found only one water truck driver when we conducted JMMI for August,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66962087,995b8d41-274d-418c-a206-4e65ed277392,2019-09-06T17:22:39,,156
2019-08-28T16:30:02.210+03:00,2019-08-28T16:38:14.652+03:00,8/28/2019,ee.humanitarianresponse.info:UQ7o3kmVngZJZ4nA,8/27/2019,منصورعبدالله علي,ROC,,YE15,YE1513,Al Qabilah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,550,,,yes,yes,,550,550,,,YE15,2,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,640,640,,,YE15,Wholesaler,2,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,598,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66024660,9bb64b02-fd19-4a14-9dad-9fcae16656e5,2019-08-28T14:15:06,,80
2019-08-28T11:47:51.123+03:00,2019-08-28T12:05:40.064+03:00,8/28/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/22/2019,Yassmin,SCI,,YE25,YE2508,Almilah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,420,420,,,yes,yes,,340,340,,,YE19,4,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,592,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65981106,9bca3479-541c-4251-b290-ff6141d4d86a,2019-08-28T09:05:44,,63
2019-08-28T20:34:46.967+03:00,2019-08-28T20:40:00.619+03:00,8/28/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,8/27/2019,عمر,TYF,,YE15,YE1520,Arramdah Market ,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,480,480,,,yes,yes,,490,490,,,Do_not_know,,Price_inflation Liquidity_shortage Insecurity_and_instability Government_regulations,1,1,0,1,0,1,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,100,100,,,yes,yes,,280,280,,,yes,yes,,150,150,,,yes,yes,,600,600,,,YE15,Wholesaler,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3500,2,,7,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,558,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66056194,9c423dd9-e069-44b8-a783-76f41c070686,2019-08-28T18:03:39,,95
