start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,fuel_constraints_other,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,other_water_comments,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,wash_constraints_other,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,water_quantity_1cub_mtr,water_quantity_other_cub_mtr,price_cubic_meter,cost_cubic_meter,location_source,price_cubic_meter_normalized,price_cubic_meter_display,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,wash_constraints_other_001,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_version_,_id,_uuid,_submission_time,_validation_status,_index
2019-09-30T14:14:13.159+03:00,2019-09-30T14:39:09.684+03:00,9/30/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/21/2019,Abdullah,SCI,,YE17,YE1724,Altoor,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,,yes,yes,,150,150,,,yes,no,110,150,136,,,yes,no,1,60,600,,,YE18,Do_not_know,1,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69630490,4bacc07f-e015-4fa6-9816-e45bdb39a46c,2019-09-30T11:39:22,,135
2019-09-18T11:07:14.467+03:00,2019-09-22T09:35:42.635+03:00,9/18/2019,ee.humanitarianresponse.info:vjwLwcqdzSX5QfY3,9/22/2019,Ali,DRC,,YE21,YE2113,Ataq,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,390,390,,,YE19,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,100,,,yes,no,40,200,100,,,Non,yes,no,170,350,165,,,yes,yes,,120,120,,,yes,no,10,5000,500,,,YE19,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,4.2,Private,Pumping_Station_or_Borehole,no,yes,,1190,1190,13,,,18,yes,3000,7000,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,,yes,610,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,68737357,4d6bfdbb-187d-4c2f-962e-86057990322d,2019-09-22T06:42:47,,6
2019-09-30T17:06:28.364+03:00,2019-09-30T17:09:02.954+03:00,9/30/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/22/2019,Eyman,SCI,,YE15,YE1522,Ala'an,Rural,yes,Do_not_know,0,0,0,0,0,0,0,0,1,,no,,,,,,,no,,,,,,,Do_not_know,,Do_not_know,0,0,0,0,0,0,0,0,1,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,610,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical,1,1,0,0,0,,no,no,yes,yes,no,no,none,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69654131,4dc49cdb-3de6-4ffe-8722-4e5ed1a43df5,2019-09-30T14:09:09,,145
2019-09-28T20:57:41.551+03:00,2019-09-29T10:21:46.543+03:00,9/28/2019,ee.humanitarianresponse.info:GWFHmnabUuGi90K4,9/28/2019,Qanawis,NRC,,YE18,YE1806,Qanawis,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,850,850,,,yes,yes,,800,800,,,YE18,7,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues,1,1,0,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,80,80,,,this district has cheap price of treated water because it is close to the sea,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE18,Vendor,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,3500,3500,2,,,2,no,,,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,,yes,600,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,prices of Petrol & Deisel are from the black Markets which the only place we found the Product in,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69506298,4e690bd6-fb93-4b00-b24e-9b7ab9455dad,2019-09-29T07:18:57,,50
2019-10-02T20:06:33.995+03:00,2019-10-02T20:11:21.417+03:00,10/2/2019,ee.humanitarianresponse.info:KO6sdEiXAE5z2jmI,9/24/2019,Muaath,SI,,YE15,YE1505,Almokha,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,385,385,,,yes,yes,,400,400,,,YE24,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,200,200,,,no,,,,,,,,yes,yes,,120,120,,,yes,yes,,120,120,,,no,,,,,,,YE24,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69934664,4fa96d90-68e4-4541-b214-8d60be36b3a8,2019-10-02T17:35:32,,184
2019-09-29T16:36:50.373+03:00,2019-09-29T16:40:29.037+03:00,9/29/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,9/27/2019,???,TYF,,YE15,YE1520,AthaMarketkrah ,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,100,100,,,,yes,yes,,250,250,,,yes,yes,,150,150,,,yes,no,9,600,667,,,YE15,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,yes,,3000,3000,2,,,9,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,600,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,Fuel is not available in the station,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69540171,4fd7e094-dfd9-402f-8b41-8ed83670d342,2019-09-29T13:40:43,,93
2019-10-06T21:26:31.127+03:00,2019-10-06T21:31:45.524+03:00,10/6/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,10/4/2019,???? ????,NFDHR,,YE22,YE2209,Saqayn Market 3,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Transportation_issues,1,1,1,1,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,Sometimes there is no sterilization of treated water and ther are issues in transportation,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,600,600,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,yes,,1450,1450,5,,,7,yes,6000,8500,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,yes,600,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,70266318,50f90f01-59be-45d6-99ba-caa4d530a72c,2019-10-06T19:40:22,,195
2019-09-25T12:13:16.902+03:00,2019-09-25T12:19:41.999+03:00,9/25/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/22/2019,Eyman,SCI,,YE15,YE1521,Alnnashamah,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,604,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,electrical,0,1,0,0,0,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69103486,50f98169-fd58-4699-a3d4-6185844b7da3,2019-09-25T09:19:49,,32
2019-10-01T11:07:32.991+03:00,2019-10-01T11:19:22.547+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/24/2019,Abdallah,SCI,,YE13,YE1308,Hayel,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,none,yes,yes,,150,150,,,yes,no,110,120,109,,,yes,yes,,450,450,,,YE23,Do_not_know,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,601,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69734416,533af9f0-583d-4232-bdbf-204a507d7ff7,2019-10-01T08:19:29,,163
2019-10-01T11:47:54.203+03:00,2019-10-01T12:18:34.585+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/24/2019,Abdallah,SCI,,YE13,YE1307,Alqa'a,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,12,Private,Pumping_Station_or_Borehole,yes,yes,,1500,1500,1,,,5,yes,18000,20000,Price_inflation Transportation_Issues,1,0,0,0,0,0,1,0,0,0,0,,yes,600,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69740928,53e1c89b-8132-47c9-9513-85c84bf2df9c,2019-10-01T09:18:42,,166
2019-09-30T17:52:44.901+03:00,2019-09-30T17:56:41.803+03:00,9/30/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/22/2019,Yassin,SCI,,YE25,YE2508,Al-Milah,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,none,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE24,Do_not_know,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69661724,53fec15b-bc33-49e5-b984-5f237217121d,2019-09-30T14:56:49,,152
2019-10-01T09:47:34.608+03:00,2019-10-01T09:56:27.606+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/30/2019,Abdallah,SCI,,YE13,YE1307,Al-Tahrir,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,yes,yes,,1800,1800,1,,,5,yes,9000,11000,Price_inflation Transportation_Issues,1,0,0,0,0,0,1,0,0,0,0,,yes,601,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69725860,54ed1a9a-c094-4912-8c7d-2be9a515a960,2019-10-01T06:56:32,,156
2019-09-25T09:11:31.453+03:00,2019-09-25T09:19:17.393+03:00,9/25/2019,ee.humanitarianresponse.info:JlP1V0suXd79LqNT,43734,????,OCFD,,YE22,YE2203,Al Amsheikh,Rural,yes,Cash Other,1,0,0,0,0,0,0,1,0,800 (black market ),yes,yes,,400,400,,,yes,yes,,440,440,,,YE22,4,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,140,140,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,220,220,,,yes,yes,,700,700,,,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,1100,1100,10,,,30,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,605,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical,1,1,0,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69084713,54f90b54-4885-4658-883c-881881dd5bf8,2019-09-25T06:19:27,,26
2019-09-28T23:37:19.355+03:00,2019-09-28T23:42:36.157+03:00,9/28/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,9/27/2019,???,TYF,,YE15,YE1520,Softel Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,100,100,,,,yes,yes,,250,250,,,yes,yes,,170,170,,,yes,no,9,600,667,,,YE15,Wholesaler,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,yes,,2800,2800,1,,,7,no,,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,602,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,Fuel is not available in the station,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69514333,5693347f-935e-469c-ac2b-2772927c99e5,2019-09-29T09:41:34,,75
2019-09-24T11:41:12.102+03:00,2019-09-24T11:46:26.882+03:00,9/24/2019,ee.humanitarianresponse.info:GEW61qzVvbKVdhdz,43733,????,OCFD,,YE22,YE2204,Bader,Rural,yes,Cash Other,1,0,0,0,0,0,0,1,0,800(black market ),yes,yes,,400,400,,,yes,yes,,440,440,,,YE22,5,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,140,140,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,220,220,,,yes,yes,,700,700,,,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,Do_not_know,yes,,900,900,15,,,30,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,605,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical,1,1,0,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,68964096,57262966-e5dc-45f9-88f5-b86cf189e60f,2019-09-24T08:46:52,,14
2019-09-25T12:53:58.575+03:00,2019-09-25T13:11:13.438+03:00,9/25/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/22/2019,Eyman,SCI,,YE15,YE1521,Alnnashamah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,430,430,,,yes,yes,,420,420,,,YE25,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical,1,1,0,0,0,,yes,yes,yes,yes,no,no,He sells Petrol and Diesel  in barrels and does not have a station,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69119958,5740d0f7-3b67-421e-b6c1-8d8c3b518702,2019-09-25T11:15:42,,35
2019-09-28T21:09:01.942+03:00,2019-09-29T10:32:27.880+03:00,9/28/2019,ee.humanitarianresponse.info:GWFHmnabUuGi90K4,9/28/2019,Buya,NRC,,YE18,YE1802,Alluheya,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,900,900,,,yes,yes,,800,800,,,YE18,9,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues,1,1,0,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,this district has cheap price of treated water because it is close to the sea,yes,yes,,150,150,,,yes,no,500,500,100,,,yes,yes,,550,550,,,YE18,Vendor,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,yes,,3500,3500,3,,,3,no,,,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,590,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,prices of Petrol & Deisel are from the black Markets which the only place we found the Product in,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69506795,5ac8170d-c2fb-42e3-814d-43ecbbdb5538,2019-09-29T07:29:40,,53
2019-09-29T16:40:31.142+03:00,2019-09-29T16:44:41.627+03:00,9/29/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,9/27/2019,???,TYF,,YE15,YE1520,AthaMarketkrah ,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,Do_not_know,,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,170,,,yes,yes,,100,100,,,,yes,yes,,200,200,,,yes,yes,,130,130,,,yes,yes,,650,650,,,YE15,Wholesaler,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,yes,,3000,3000,2,,,7,no,,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,603,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,congestion over Fuel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69540558,5bcf6b1f-a9ef-45c7-aa05-7d7452ab7040,2019-09-29T13:44:57,,94
2019-10-01T16:23:04.852+03:00,2019-10-01T16:27:09.170+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/22/2019,Abdallah,SCI,,YE25,YE2515,Al-Fiush,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,380,380,,,YE24,7,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69776374,5ca81828-58fd-4158-acd3-c93a1b51d171,2019-10-01T13:27:20,,176
2019-09-28T22:05:43.661+03:00,2019-09-28T22:13:22.328+03:00,9/28/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,9/26/2019,???,TYF,,YE15,YE1512,Arrahedah Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE23,1,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,100,100,,,,yes,yes,,250,250,,,yes,yes,,180,180,,,yes,no,8,600,750,,,YE15,Wholesaler,3,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,yes,,3000,3000,1,,,8,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,605,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,congestion over petrol and diesel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69514324,5d078e15-80bc-4531-b77a-60791bf9d246,2019-09-29T09:41:29,,70
2019-09-24T11:08:19.806+03:00,2019-09-24T11:13:48.343+03:00,9/24/2019,ee.humanitarianresponse.info:GEW61qzVvbKVdhdz,43732,???,OCFD,,YE22,YE2205,Shaarah,Rural,yes,Cash Other,1,0,0,0,0,0,0,1,0,800(black market ),yes,yes,,400,400,,,yes,yes,,440,440,,,YE22,6,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,220,220,,,yes,yes,,700,700,,,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,yes,,900,900,15,,,30,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,605,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical,1,1,0,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,68963810,5db8681c-5a0b-4309-9697-b62229db6748,2019-09-24T08:41:48,,13
