X.U.FEFF.X.U.FEFF.start_,end_,today_,deviceid_,date_survey_All,enumerator_id_All,select_one_organization_name_All,org_name_other_All,governorate_ID_All,district_ID_All,market_name_All,type_area_All,password_incorrect_,password_incorrect,password_incorrect_001,foodcare_info,nficare_info,fuel_prices_All,cash_feasibility_fuel_All,cash_feasibility_fuel_All.Cash,cash_feasibility_fuel_All.Mobile_money,cash_feasibility_fuel_All.Credit_debit_Card,cash_feasibility_fuel_All.Prepaid_cards,cash_feasibility_fuel_All.Credit,cash_feasibility_fuel_All.Vouchers,cash_feasibility_fuel_All.Bartering,cash_feasibility_fuel_All.Other,cash_feasibility_fuel_All.Do_not_know,Other_cash_feasibility_fuel_All,sell_petrol_All,quantity_1L_petrol_All,quantity_other_petrol_All,price_petrol_All,calc_price_petrol_All,price_petrol_normalised_All,price_petrol_display_All,sell_diesel_All,quantity_1L_diesel_All,quantity_other_diesel_All,price_diesel_All,calc_price_diesel_All,price_diesel_normalised_All,price_diesel_display_All,fuel_gov_origin_All,fuel_restock_days_min_All,fuel_constraints_multiple_All,fuel_constraints_multiple_All.Price_inflation,fuel_constraints_multiple_All.Liquidity_shortage,fuel_constraints_multiple_All.Shortage_of_demand,fuel_constraints_multiple_All.Insecurity_and_instability,fuel_constraints_multiple_All.Supply_shortage,fuel_constraints_multiple_All.Government_regulations,fuel_constraints_multiple_All.Transportation_issues,fuel_constraints_multiple_All.Other_see_next_question,fuel_constraints_multiple_All.Do_not_know,fuel_constraints_multiple_All.No_constraints,fuel_constraints_multiple_All.Vendor_did_not_answer,fuel_constraints_other_All,password_incorrect_002,password_incorrect_003,wash_list_All,wash_prices_All,cash_feasibility_wash_All,cash_feasibility_wash_All.Cash,cash_feasibility_wash_All.Mobile_money,cash_feasibility_wash_All.Credit_debit_Card,cash_feasibility_wash_All.Prepaid_cards,cash_feasibility_wash_All.Credit,cash_feasibility_wash_All.Vouchers,cash_feasibility_wash_All.Bartering,cash_feasibility_wash_All.Other,cash_feasibility_wash_All.Do_not_know,Other_cash_feasibility_wash_All,sell_bottled_water_All,quantity_0.75L_All,bottled_quantity_other_All,price_bottled_water_All,calc_price_bottled_water_All,price_bottled_water_normalised_All,price_bottled_water_display_All,sell_treated_water_All,quantity_10L_All,treated_quantity_other_All,price_treated_water_All,calc_price_treated_water_All,price_treated_water_normalised_All,price_treated_water_display_All,other_water_comments_All,sell_soap_All,quantity_1bar_All,soap_quantity_other_All,price_soap_All,calc_price_soap_All,price_soap_normalised_All,price_soap_display_All,sell_laundry_powder_All,quantity_100g_All,laundry_quantity_other_All,price_laundry_powder_All,calc_price_laundry_All,price_laundry_powder_normalised_All,price_laundry_powder_display_All,sell_sanitary_napkins_All,quantity_10units_All,napkins_quantity_other_All,price_sanitary_napkins_All,calc_price_sanitary_All,price_sanitary_napkins_normalised_All,price_sanitary_napkins_display_All,wash_gov_origin_All,wash_type_supplier_All,wash_restock_days_min_All,wash_constraints_multiple_All,wash_constraints_multiple_All.Price_inflation,wash_constraints_multiple_All.Liquidity_shortage,wash_constraints_multiple_All.Shortage_of_demand,wash_constraints_multiple_All.Insecurity_and_instability,wash_constraints_multiple_All.Supply_shortage,wash_constraints_multiple_All.Government_regulations,wash_constraints_multiple_All.Transportation_issues,wash_constraints_multiple_All.Other_see_next_question,wash_constraints_multiple_All.Do_not_know,wash_constraints_multiple_All.No_constraints,wash_constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_All,water_trucking_prices_All,cash_feasibility_water_trucking_All,cash_feasibility_water_trucking_All.Cash,cash_feasibility_water_trucking_All.Mobile_money,cash_feasibility_water_trucking_All.Credit_debit_Card,cash_feasibility_water_trucking_All.Prepaid_cards,cash_feasibility_water_trucking_All.Credit,cash_feasibility_water_trucking_All.Vouchers,cash_feasibility_water_trucking_All.Bartering,cash_feasibility_water_trucking_All.Other,cash_feasibility_water_trucking_All.Do_not_know,Other_cash_feasibility_water_trucking_All,capacity_truck_All,type_owner_All,type_water_All,water_chlorinated_All,water_quantity_1cub_mtr_All,water_quantity_other_cub_mtr_All,price_cubic_meter_All,cost_cubic_meter_All,location_source_All,price_cubic_meter_normalized_All,price_cubic_meter_display_All,distance_travelled_All,distance_price_All,additional_cost_5_All,additional_cost_10_All,constraints_multiple_All,constraints_multiple_All.Price_inflation,constraints_multiple_All.Liquidity_shortage,constraints_multiple_All.Shortage_of_demand,constraints_multiple_All.Insecurity_and_instability,constraints_multiple_All.Supply_shortage,constraints_multiple_All.Government_regulations,constraints_multiple_All.Transportation_issues,constraints_multiple_All.Other_see_next_question,constraints_multiple_All.Do_not_know,constraints_multiple_All.No_constraints,constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_001_All,exchange_rate_All,exchange_rate_result_All,note_exchange_rate_All,market_info_q_All,mrk_supply_routes_All,mrk_supply_issues_All,mrk_supply_issues_All.dmg_infra_market,mrk_supply_issues_All.dmg_infra_sorrounding,mrk_supply_issues_All.dmg_storage,mrk_supply_issues_All.move_restriction,mrk_supply_issues_All.other,mrk_supply_issues_All.did_not_answer,mrk_supply_issues_other_All,mrk_dmg_infra_All,mrk_dmg_infra_All.road,mrk_dmg_infra_All.electrical,mrk_dmg_infra_All.water,mrk_dmg_infra_All.communication,mrk_dmg_infra_All.other,mrk_dmg_infra_other_All,mrk_increse_fuel_50_All,mrk_increse_fuel_100_All,mrk_increse_WASH_50_All,mrk_increse_WASH_100_All,mrk_increse_water_50_All,mrk_increse_water_100_All,further_comments_All,X__version___All,X_version__All,X_id,X_uuid,X_submission_time,X_validation_status,X_index,X,X.1
2019-10-30T15:07:53.041+03:00,2019-10-30T15:13:08.824+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-25,Abdullah,SCI,,YE13,YE1305,Bait Baws,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,583,,yes,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,,road electrical water,1,1,1,0,0,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72765461,b766fdeb-a808-465d-9e7d-453dc27756ef,2019-10-30T11:12:52,,143,,
2019-10-30T15:25:07.602+03:00,2019-10-30T15:37:21.468+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-25,Abdullah,SCI,,YE13,YE1305,Almaqaleh,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE18,3,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,582,,yes,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,,road electrical water,1,1,1,0,0,,yes,yes,,,,,There is no diesel in this market but there is a black market that sell it with high price,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72770981,07b82214-f0f3-4763-b727-129300e58304,2019-10-30T11:39:46,,145,,
2019-10-30T15:44:43.275+03:00,2019-10-30T15:51:45.103+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-25,Abdullah,SCI,,YE13,YE1305,Almaqaleh,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,582,,yes,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,,road electrical water,1,1,1,0,0,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72771886,813f7d29-2ead-470b-8cde-de73c292e38f,2019-10-30T11:43:56,,146,,
2019-10-30T15:54:24.899+03:00,2019-10-30T15:59:33.845+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-25,Abdullah,SCI,,YE13,YE1305,Almaqaleh,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE18,2,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,583,,yes,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,,road electrical water,1,1,1,0,0,,yes,yes,,,,,There is a black market that diesel is sold there with high price,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72784445,b8dbbe15-8a5f-47cf-b993-14b4d5988692,2019-10-30T13:09:29,,157,,
2019-10-30T12:54:52.973+03:00,2019-10-30T14:06:53.775+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-25,Abdullah,SCI,,YE13,YE1307,Altahrir,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE18,4,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,583,,yes,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,,road electrical water,1,1,1,0,0,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72784855,cee97146-09d9-4b86-8965-1c73e84d0670,2019-10-30T13:12:46,,158,,
2019-10-30T14:12:56.526+03:00,2019-10-30T14:29:49.297+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-25,Abdullah,SCI,,YE13,YE1307,Altahrir,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,584,,yes,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,,road electrical water,1,1,1,0,0,,yes,yes,,,,,There is a black market that diesel is sold with high price,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72786222,34467b52-495a-42b6-bb62-6dae045d5316,2019-10-30T13:20:09,,160,,
2019-10-30T14:35:21.715+03:00,2019-10-30T14:39:22.273+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-25,Abdullah,SCI,,YE13,YE1307,Altahrir,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE18,2,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,584,,yes,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,,road electrical water,1,1,1,0,0,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72786846,b682bcf1-c642-4e99-af89-9f119a8297ba,2019-10-30T13:24:02,,161,,
2019-10-30T16:04:13.408+03:00,2019-10-30T16:08:29.149+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-25,Abdullah,SCI,,YE13,YE1307,Alqa'a,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE18,2,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,no,,,,,,,,,,,,,,,,,,,,,,,This market does not have fuel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72899758,d3f86d60-2efb-4554-976b-6b06c0bedc82,2019-10-31T11:27:43,,116,,
2019-10-30T16:12:23.579+03:00,2019-10-30T16:15:24.916+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-25,Abdullah,SCI,,YE13,YE1307,Alqa'a,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,no,,,,,,,,,,,,,,,,,,,,,,,This market does not have fuel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72889395,21119bdc-7319-457e-a201-e1e497f01097,2019-10-31T10:39:47,,169,,
2019-10-30T16:17:03.536+03:00,2019-10-30T16:19:43.369+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-25,Abdullah,SCI,,YE13,YE1307,Alqa'a,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE18,2,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,no,,,,,,,,,,,,,,,,,,,,,,,This market does not have WASH items,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72890241,2c3545f9-08fb-4288-bdf9-a2247ef825ab,2019-10-31T10:42:57,,170,,
2019-10-31T14:25:12.956+03:00,2019-10-31T14:27:06.755+03:00,2019-10-31,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-28,Lamya,SCI,,YE15,YE1521,Alnashma,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,yes,,1500,1500,1,,,5,yes,7000,15000,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,,yes,570,,yes,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road water,1,0,1,0,0,,,,,,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72898832,8bb2c83c-6d3d-48c0-9391-4d597b884a4c,2019-10-31T11:24:14,,171,,
2019-10-31T13:34:36.541+03:00,2019-10-31T13:39:00.148+03:00,2019-10-31,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-28,Lamya,SCI,,YE15,YE1521,Alnashma,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,no,,,,,,,,,,,,,,,,,,,,,,,This market does not have fuel.,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72907599,73a1e00e-d78e-4b23-b10e-5fb2d3362e47,2019-10-31T12:03:19,,172,,
2019-10-31T13:39:11.745+03:00,2019-10-31T13:41:45.267+03:00,2019-10-31,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-28,Lamya,SCI,,YE15,YE1521,Alnashma,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insecurity_and_instability Government_regulations,0,0,0,1,0,1,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72911625,6b897bff-e8c0-489e-b4c0-7f5ba556b4df,2019-10-31T12:25:21,,173,,
2019-10-31T13:42:10.922+03:00,2019-10-31T14:22:40.744+03:00,2019-10-31,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-28,Lamya,SCI,,YE15,YE1521,Alnashma,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,yes,yes,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72913114,566d8288-bb6b-45af-b6ef-94b9345c2af5,2019-10-31T12:35:39,,174,,
2019-10-31T14:27:08.170+03:00,2019-10-31T15:01:37.165+03:00,2019-10-31,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-28,Layma,SCI,,YE15,YE1521,Alnashma,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,no,,,,,,,,,,,,,,,,,,,,,,,This market does not have WASH items.,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72913347,c733bd57-f248-4240-950b-35feb21dcb8c,2019-10-31T12:38:33,,175,,
2019-10-31T15:24:56.049+03:00,2019-10-31T15:31:13.728+03:00,2019-10-31,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-28,Lamya,SCI,,YE15,YE1521,Alnashma,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,425,425,,,YE25,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,no,,,,,,,,,,,,,,,,,,,,,,This market does not have fuel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72884648,d5013738-5a78-4b9a-94a7-bf2de0f0f574,2019-10-31T10:07:23,,162,,
2019-10-31T15:35:23.808+03:00,2019-10-31T15:38:04.832+03:00,2019-10-31,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-28,Lamya,SCI,,YE15,YE1521,Alnashma,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,no,,,,,,,,,,,,,,,,,,,,,,This market does not WASH items,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72885145,e8e5b6c6-952b-4c67-9a0d-50e9fd92f1b8,2019-10-31T10:10:21,,163,,
2019-10-31T13:07:02.213+03:00,2019-10-31T13:09:32.387+03:00,2019-10-31,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-28,Lamya,SCI,,YE15,YE1522,Alain,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,no,,,,,,,,,,,,,,,,,,,,,,This market does not have fuel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72886529,c36906fb-4f2d-4505-bb25-10eeb51cf86a,2019-10-31T10:20:36,,165,,
2019-10-31T13:09:44.190+03:00,2019-10-31T13:16:11.564+03:00,2019-10-31,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-28,Lamya,SCI,,YE15,YE1522,Alain,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,,road,1,0,0,0,0,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72887422,58de62d3-d3c9-4ae7-92b0-de2fa0c4a1eb,2019-10-31T10:27:45,,166,,
2019-10-31T13:18:31.992+03:00,2019-10-31T13:20:11.359+03:00,2019-10-31,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-28,Lamya,SCI,,YE15,YE1522,Alain,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,yes,dmg_infra_market,1,0,0,0,0,0,,road,1,0,0,0,0,,yes,yes,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72888294,ca0d123c-cc01-4061-8834-0b8d3159fda6,2019-10-31T10:32:15,,167,,
2019-10-31T13:20:45.928+03:00,2019-10-31T13:27:21.522+03:00,2019-10-31,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-28,Lamya,SCI,,YE15,YE1522,Alain,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,,yes,no,75,100,107,,,yes,no,110,120,109,,,yes,yes,,500,500,,,YE24,Do_not_know,2,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,no,,,,,,,,,,,,,,,,,,,,,,This market does not have WASH items,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72888719,3f128949-6e6a-4502-bb0d-96ff60b1a1a7,2019-10-31T10:34:58,,168,,
2019-10-31T13:28:11.485+03:00,2019-10-31T13:31:50.867+03:00,2019-10-31,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-28,Lamya,SCI,,YE15,YE1522,Alain,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,425,425,,,YE24,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,yes,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical water,1,1,1,0,0,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73170697,af5bc2cd-bc67-43ab-8444-417d0a806410,2019-11-03T12:38:04,,4,,
2019-10-31T13:32:49.483+03:00,2019-10-31T13:34:35.064+03:00,2019-10-31,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-28,Lamya,SCI,,YE15,YE1522,Alain,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,584,,yes,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical,1,1,0,0,0,,no,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73152551,7b5dd676-6bcd-43d0-9ef5-4ad982be2abd,2019-11-03T09:48:14,,202,,
2019-11-03T15:13:20.134+03:00,2019-11-03T15:34:31.195+03:00,2019-11-03,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-21,Abdallah,SCI,,YE17,YE1722,Alkhamees,Rural,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,none,yes,yes,,150,150,,,yes,yes,,250,250,,,yes,yes,,500,500,,,YE18,Do_not_know,2,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,yes,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical water,1,1,1,0,0,,yes,yes,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73162612,16082024-da22-4946-9c19-094425d56550,2019-11-03T11:24:58,,206,,
