X.U.FEFF.start_,end_,today_,deviceid_,date_survey_All,enumerator_id_All,select_one_organization_name_All,org_name_other_All,governorate_ID_All,district_ID_All,market_name_All,type_area_All,password_incorrect_,password_incorrect,fuel_prices_All,cash_feasibility_fuel_All,cash_feasibility_fuel_All.Cash,cash_feasibility_fuel_All.Mobile_money,cash_feasibility_fuel_All.Credit_debit_Card,cash_feasibility_fuel_All.Prepaid_cards,cash_feasibility_fuel_All.Credit,cash_feasibility_fuel_All.Vouchers,cash_feasibility_fuel_All.Bartering,cash_feasibility_fuel_All.Other,cash_feasibility_fuel_All.Do_not_know,Other_cash_feasibility_fuel_All,sell_petrol_All,quantity_1L_petrol_All,quantity_other_petrol_All,price_petrol_All,calc_price_petrol_All,price_petrol_normalised_All,price_petrol_display_All,sell_diesel_All,quantity_1L_diesel_All,quantity_other_diesel_All,price_diesel_All,calc_price_diesel_All,price_diesel_normalised_All,price_diesel_display_All,fuel_gov_origin_All,fuel_restock_days_min_All,fuel_constraints_multiple_All,fuel_constraints_multiple_All.Price_inflation,fuel_constraints_multiple_All.Liquidity_shortage,fuel_constraints_multiple_All.Shortage_of_demand,fuel_constraints_multiple_All.Insecurity_and_instability,fuel_constraints_multiple_All.Supply_shortage,fuel_constraints_multiple_All.Government_regulations,fuel_constraints_multiple_All.Transportation_issues,fuel_constraints_multiple_All.Other_see_next_question,fuel_constraints_multiple_All.Do_not_know,fuel_constraints_multiple_All.No_constraints,fuel_constraints_multiple_All.Vendor_did_not_answer,fuel_constraints_other_All,password_incorrect_001,password_incorrect_002,wash_list_All,wash_prices_All,cash_feasibility_wash_All,cash_feasibility_wash_All.Cash,cash_feasibility_wash_All.Mobile_money,cash_feasibility_wash_All.Credit_debit_Card,cash_feasibility_wash_All.Prepaid_cards,cash_feasibility_wash_All.Credit,cash_feasibility_wash_All.Vouchers,cash_feasibility_wash_All.Bartering,cash_feasibility_wash_All.Other,cash_feasibility_wash_All.Do_not_know,Other_cash_feasibility_wash_All,sell_bottled_water_All,quantity_0.75L_All,bottled_quantity_other_All,price_bottled_water_All,calc_price_bottled_water_All,price_bottled_water_normalised_All,price_bottled_water_display_All,sell_treated_water_All,quantity_10L_All,treated_quantity_other_All,price_treated_water_All,calc_price_treated_water_All,price_treated_water_normalised_All,price_treated_water_display_All,other_water_comments_All,sell_soap_All,quantity_1bar_All,soap_quantity_other_All,price_soap_All,calc_price_soap_All,price_soap_normalised_All,price_soap_display_All,sell_laundry_powder_All,quantity_100g_All,laundry_quantity_other_All,price_laundry_powder_All,calc_price_laundry_All,price_laundry_powder_normalised_All,price_laundry_powder_display_All,sell_sanitary_napkins_All,quantity_10units_All,napkins_quantity_other_All,price_sanitary_napkins_All,calc_price_sanitary_All,price_sanitary_napkins_normalised_All,price_sanitary_napkins_display_All,wash_gov_origin_All,wash_type_supplier_All,wash_restock_days_min_All,wash_constraints_multiple_All,wash_constraints_multiple_All.Price_inflation,wash_constraints_multiple_All.Liquidity_shortage,wash_constraints_multiple_All.Shortage_of_demand,wash_constraints_multiple_All.Insecurity_and_instability,wash_constraints_multiple_All.Supply_shortage,wash_constraints_multiple_All.Government_regulations,wash_constraints_multiple_All.Transportation_issues,wash_constraints_multiple_All.Other_see_next_question,wash_constraints_multiple_All.Do_not_know,wash_constraints_multiple_All.No_constraints,wash_constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_All,water_trucking_prices_All,cash_feasibility_water_trucking_All,cash_feasibility_water_trucking_All.Cash,cash_feasibility_water_trucking_All.Mobile_money,cash_feasibility_water_trucking_All.Credit_debit_Card,cash_feasibility_water_trucking_All.Prepaid_cards,cash_feasibility_water_trucking_All.Credit,cash_feasibility_water_trucking_All.Vouchers,cash_feasibility_water_trucking_All.Bartering,cash_feasibility_water_trucking_All.Other,cash_feasibility_water_trucking_All.Do_not_know,Other_cash_feasibility_water_trucking_All,capacity_truck_All,type_owner_All,type_water_All,water_chlorinated_All,water_quantity_1cub_mtr_All,water_quantity_other_cub_mtr_All,price_cubic_meter_All,cost_cubic_meter_All,location_source_All,price_cubic_meter_normalized_All,price_cubic_meter_display_All,distance_travelled_All,distance_price_All,additional_cost_5_All,additional_cost_10_All,constraints_multiple_All,constraints_multiple_All.Price_inflation,constraints_multiple_All.Liquidity_shortage,constraints_multiple_All.Shortage_of_demand,constraints_multiple_All.Insecurity_and_instability,constraints_multiple_All.Supply_shortage,constraints_multiple_All.Government_regulations,constraints_multiple_All.Transportation_issues,constraints_multiple_All.Other_see_next_question,constraints_multiple_All.Do_not_know,constraints_multiple_All.No_constraints,constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_001_All,exchange_rate_All,exchange_rate_result_All,note_exchange_rate_All,market_info_q_All,mrk_supply_routes_All,mrk_supply_issues_All,mrk_supply_issues_All.dmg_infra_market,mrk_supply_issues_All.dmg_infra_sorrounding,mrk_supply_issues_All.dmg_storage,mrk_supply_issues_All.move_restriction,mrk_supply_issues_All.other,mrk_supply_issues_All.did_not_answer,mrk_supply_issues_other_All,mrk_dmg_infra_All,mrk_dmg_infra_All.road,mrk_dmg_infra_All.electrical,mrk_dmg_infra_All.water,mrk_dmg_infra_All.communication,mrk_dmg_infra_All.other,mrk_dmg_infra_other_All,mrk_increse_fuel_50_All,mrk_increse_fuel_100_All,mrk_increse_WASH_50_All,mrk_increse_WASH_100_All,mrk_increse_water_50_All,mrk_increse_water_100_All,further_comments_All,X__version___All,X_version__All,X_id,_uuid,X_submission_time,X_validation_status,X_index,X,X.1
2019-11-24T09:43:34.968+03:00,2019-11-24T15:12:02.658+03:00,2019-11-24,ee.humanitarianresponse.info:FF4l1aq6glE2jtZw,2019-11-19,Boyah,NRC,,YE18,YE1802,Market Alluhayah,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,480,480,,,yes,yes,,500,500,,,YE18,7,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,120,120,,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,500,500,,,YE18,Other,7,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations,1,0,0,1,1,1,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Public,Pumping_Station_or_Borehole,no,yes,,6000,6000,5,,,5,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,570,,yes,yes,dmg_infra_market,1,0,0,0,0,0,,road electrical water communication,1,1,1,1,0,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75513716,a43a6ccc-83b8-4f61-b7ea-5a1319c200b6,2019-11-24T13:15:29,,100,,
2019-11-21T08:34:53.848+03:00,2019-11-24T13:09:54.682+03:00,2019-11-21,ee.humanitarianresponse.info:FF4l1aq6glE2jtZw,2019-11-19,Ali,NRC,,YE18,YE1806,General line,Urban,,,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,,yes,yes,,500,500,,,yes,yes,,700,700,,,YE18,7,Price_inflation Shortage_of_demand Government_regulations,1,0,1,0,0,1,0,0,0,0,0,,,,,yes,Cash Mobile_money Prepaid_cards,1,1,0,1,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE18,Vendor,2,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,10,Private,Treatment_Station,no,no,2,4000,2000,5,,,4,yes,4000,4000,Price_inflation Shortage_of_demand Government_regulations,1,0,1,0,0,1,0,0,0,0,0,,yes,570,,yes,yes,dmg_infra_market,1,0,0,0,0,0,,road,1,0,0,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75503144,c4d48d70-dfa4-4437-a3e8-64f573cfe13e,2019-11-24T11:52:32,,87,,
2019-11-25T11:32:28.928+03:00,2019-11-25T11:44:51.871+03:00,2019-11-25,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-11-19,Aseel,SCI,,YE29,YE2915,Sooq Amran City,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,4,Price_inflation Government_regulations Transportation_issues Other_see_next_question,1,0,0,0,0,1,1,1,0,0,0,taxes from check points,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,yes,dmg_infra_market,1,0,0,0,0,0,,road electrical water,1,1,1,0,0,,yes,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75743098,e5416fdd-a927-46e8-93a2-4b00e37074e8,2019-11-26T08:33:41,,154,,
2019-11-22T23:06:41.401+03:00,2019-11-22T23:26:18.547+03:00,2019-11-22,ee.humanitarianresponse.info:AjdYkxUATsogU5G6,2019-11-19,فتحية,TYF,,YE15,YE1508,Mafraq Jabal Habashy,Urban,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,375,375,,,YE15,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,180,180,,,no,,,,,,,,yes,yes,,120,120,,,yes,yes,,100,100,,,no,,,,,,,YE15,Wholesaler,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75373188,e6992b6e-6baf-49e9-a53b-47c59f26be3e,2019-11-22T20:29:02,,54,,
2019-11-26T12:47:36.663+03:00,2019-11-26T14:30:34.228+03:00,2019-11-26,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-11-19,Aseel,SCI,,YE29,YE2915,Sooq Amran city,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,200,200,,,none,yes,yes,,150,150,,,yes,no,110,120,109,,,yes,yes,,500,500,,,YE23,Do_not_know,2,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,572,,yes,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road electrical water,1,1,1,0,0,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75778063,4450f8f3-b3ad-4381-a536-7ced9e8e4098,2019-11-26T11:34:14,,158,,
2019-11-21T11:06:52.904+03:00,2019-11-24T10:56:16.895+03:00,2019-11-21,ee.humanitarianresponse.info:LBJvsgtabmCTKreO,2019-11-19,Ibrahim,NRC,,YE17,YE1715,Almakhdheerah Market,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,440,440,,,YE18,10,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,150,150,,,,yes,no,76,150,158,,,yes,no,700,500,71,,,yes,yes,,500,500,,,YE17,Vendor,2,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,The lack of fuel sometimes,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,no,6,18000,3000,25,,,25,yes,5000,10000,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,The lack of fuel,yes,576,,no,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75479688,f9ee4491-62ae-491e-b33a-9701b87638fd,2019-11-24T07:44:28,,74,,
2019-11-28T08:39:45.288+03:00,2019-11-28T08:43:30.167+03:00,2019-11-28,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-11-19,Adel,SCI,,YE17,YE1718,Shars,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,370,370,,,YE18,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,577,,yes,no,,,,,,,,,,,,,,,,no,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,76089051,586c572d-645c-4d34-b34a-ead27401d727,2019-11-28T05:43:52,,179,,
2019-11-28T08:43:54.965+03:00,2019-11-28T08:48:20.472+03:00,2019-11-28,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-11-19,Adel,SCI,,YE17,YE1718,Shares,Rural,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,none,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE18,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,577,,yes,no,,,,,,,,,,,,,,,,,,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,76089522,5958a5d5-04b7-4dd6-b8e7-3e8162c7068b,2019-11-28T05:48:45,,180,,
2019-11-27T14:37:49.696+03:00,2019-11-27T14:48:20.865+03:00,2019-11-27,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-11-19,Adel,SCI,,YE17,YE1718,Jalajel,Rural,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,yes,,2500,2500,8,,,8,yes,7000,14000,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,yes,577,,yes,no,,,,,,,,,,,,,,,,,,,,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75959540,5e363fb3-1f04-4869-a3c9-31eaf3f93c79,2019-11-27T11:50:18,,173,,
2019-11-28T11:17:36.607+03:00,2019-11-28T15:54:17.153+03:00,2019-11-28,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-11-19,Abdallah,SCI,,YE17,YE1726,Al'aman,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,430,430,,,YE18,5,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,565,,yes,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,yes,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,76161452,6484db3e-8fdf-4bb3-9285-73fdff80a19e,2019-11-28T12:54:51,,186,,
2019-11-27T14:28:05.189+03:00,2019-11-27T14:37:26.549+03:00,2019-11-27,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-11-19,Adel,SCI,,YE17,YE1718,Jalajel,Rural,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,200,200,,,none,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE18,Do_not_know,4,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,577,,yes,no,,,,,,,,,,,,,,,,,,no,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75956609,6a1d4648-ce03-4c37-9a9a-2844e6cfb4dd,2019-11-27T11:38:37,,172,,
2019-11-25T15:56:43.782+03:00,2019-11-25T15:59:02.243+03:00,2019-11-25,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-18,Mohammed,SCI,,YE25,YE2515,Saber,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,390,390,,,YE24,3,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,The ups and downs of the currency,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,no,,,,,,,,,,,,,,,,yes,yes,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75624464,5fe260bf-ca8b-4deb-a929-9b0d5f7c7f75,2019-11-25T12:59:21,,128,,
2019-11-24T15:57:47.262+03:00,2019-11-24T16:02:54.675+03:00,2019-11-24,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-19,Khaldon,SCI,,YE24,YE2402,Alhashmi,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,no,,,,,,,YE24,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,573,,yes,no,,,,,,,,,,,,,,,,yes,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75512314,7aaaa3f5-fcd3-43f7-af03-e58209f49eae,2019-11-24T13:03:45,,21,,
2019-11-25T14:55:47.949+03:00,2019-11-25T15:02:23.406+03:00,2019-11-25,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-19,Mohammed,SCI,,YE25,YE2515,Alfayosh,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,390,390,,,YE24,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,no,,,,,,,,,,,,,,,,yes,yes,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75615048,7cd77fe5-fab0-44cf-a8e8-f719d25ba13e,2019-11-25T12:08:09,,120,,
2019-11-24T16:08:01.200+03:00,2019-11-24T16:12:04.034+03:00,2019-11-24,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-19,Khaldon,SCI,,YE24,YE2402,Alhashmi,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,573,,yes,no,,,,,,,,,,,,,,,,,,,,,,This market doesn't have water trucking,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75513454,8a1348f5-2225-4a24-b940-a5878159ad6a,2019-11-24T13:12:37,,20,,
2019-11-25T12:01:02.449+03:00,2019-11-26T12:09:44.603+03:00,2019-11-25,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-11-19,Aseel,SCI,,YE29,YE2915,Sooq Amran City,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,8,Private,Pumping_Station_or_Borehole,no,yes,,950,950,1,,,6,yes,8000,10000,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,fuel crisis,yes,570,,yes,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road electrical water,1,1,1,0,0,,,,,,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75748288,900be68d-75ac-421d-be9c-8c5a747bed7e,2019-11-26T09:10:47,,156,,
2019-11-25T08:31:16.366+03:00,2019-11-25T08:32:58.076+03:00,2019-11-25,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-19,Khaldon,SCI,,YE24,YE2402,Alhashmi,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,573,,yes,no,,,,,,,,,,,,,,,,,,,,,,This market doesn't have fuel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75558302,91c4d3ae-c2e3-40c2-a2b1-45129325fa25,2019-11-25T05:33:16,,15,,
2019-11-25T15:46:09.009+03:00,2019-11-25T15:50:34.743+03:00,2019-11-25,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-18,Mohammed,SCI,,YE25,YE2515,Saber,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Do_not_know,5,Price_inflation Shortage_of_liquidity,1,0,1,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,no,,,,,,,,,,,,,,,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75623142,9b38dc72-c0e0-45ca-a193-deac777338e4,2019-11-25T12:52:50,,126,,
2019-11-26T14:31:49.141+03:00,2019-11-26T15:13:26.939+03:00,2019-11-26,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-11-19,Aseel,SCI,,YE29,YE2915,Eial Yazid,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,6,Price_inflation Government_regulations Transportation_issues,1,0,0,0,0,1,1,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,573,,yes,yes,dmg_infra_market,1,0,0,0,0,0,,road electrical water,1,1,1,0,0,,yes,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75788387,b2a0861a-3476-4920-a996-694bfd0546a4,2019-11-26T12:19:14,,159,,
2019-11-27T09:16:28.493+03:00,2019-11-27T14:27:52.491+03:00,2019-11-27,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-11-19,Adel,SCI,,YE17,YE1718,Jalajel,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,370,370,,,YE18,4,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,577,,yes,no,,,,,,,,,,,,,,,,no,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75954943,b9a8470a-f755-4055-8403-041966aa8f21,2019-11-27T11:28:38,,171,,
2019-11-24T16:03:45.348+03:00,2019-11-24T16:07:59.987+03:00,2019-11-24,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-19,Khaldon,SCI,,YE24,YE2402,Alhashmi,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,573,,yes,no,,,,,,,,,,,,,,,,,,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75513048,b9afdf89-3fb7-4a9b-b869-af46bc50f947,2019-11-24T13:08:20,,98,,
2019-11-25T15:08:01.468+03:00,2019-11-25T15:13:53.276+03:00,2019-11-25,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-19,Mohammed,SCI,,YE25,YE2515,Alfayosh,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Do_not_know,7,Price_inflation Shortage_of_liquidity,1,0,1,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,no,,,,,,,,,,,,,,,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75616126,adabe7e0-6b68-45e1-842a-bdf60b2b2ace,2019-11-25T12:14:15,,121,,
2019-11-27T08:43:10.111+03:00,2019-11-27T08:51:03.030+03:00,2019-11-27,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-11-19,Aseel,SCI,,YE29,YE2912,Eial Yazid,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,5,Price_inflation Government_regulations Transportation_issues,1,0,0,0,0,1,1,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road electrical water,1,1,1,0,0,,yes,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75904250,c6ebf1aa-c46b-4f7e-b92f-25d6d1bba619,2019-11-27T05:51:47,,164,,
