start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,__version__,_id,_uuid,_submission_time,_index
12/16/2018 18:13,12/16/2018 18:34,12/16/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,12/16/2018,Wajdi,ACTED,NA,YE11,YE1119,Al-Salabah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,no,5,100,200,200,yes,yes,NA,100,NA,100,yes,no,110,80,72.72727273,72.72727273,yes,yes,NA,350,NA,350,YE11,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,7,Private,Pumping_Station_or_Borehole,no,2500,1,NA,5,yes,10000,NA,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,495,NA,NA,vixjsBQmdpwheZr5nLzaNX,43649671,d9ed0299-91a1-450a-b28a-ada4573da6e8,12/16/2018 19:32,350
12/16/2018 18:34,12/16/2018 18:59,12/16/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,12/16/2018,Wajdi,ACTED,NA,YE11,YE1119,Gawlat Al-Udayn,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,450,NA,450,YE18,5,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,NA,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,no,5,100,200,200,yes,yes,NA,130,NA,130,yes,no,110,80,72.72727273,72.72727273,yes,yes,NA,400,NA,400,YE11,Wholesaler,8,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,4.2,Private,Pumping_Station_or_Borehole,no,2000,1,NA,5,yes,8000,NA,Price_inflation Shortage_of_demand Insecurity_and_instability Other_see_next_question,1,0,1,1,0,0,0,1,0,0,0,yes,490,NA,NA,vixjsBQmdpwheZr5nLzaNX,43649439,6446184f-9af1-418e-a5fa-dbe89926f7d3,12/16/2018 19:30,348
12/17/2018 20:10,12/17/2018 20:18,12/17/2018,ee.humanitarianresponse.info:aP6KqyKbj19ylTNo,12/17/2018,Ra'ad,B4D,NA,YE12,YE1204,Aldaeri,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,275,NA,275,yes,yes,NA,400,NA,400,YE24,22,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,no,5,320,640,640,yes,yes,75,250,NA,250,yes,yes,NA,150,NA,150,yes,yes,NA,700,NA,700,YE12,Vendor,25,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,500,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43743354,9bbe3b4d-e42c-4570-a2d4-52a236e341b5,12/17/2018 20:19,280
12/17/2018 19:50,12/17/2018 20:10,12/17/2018,ee.humanitarianresponse.info:aP6KqyKbj19ylTNo,12/17/2018,Ra'ad,B4D,NA,YE12,YE1204,Almarkizi,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,275,NA,275,yes,yes,NA,200,NA,200,YE24,20,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,200,NA,200,yes,no,5,300,600,600,yes,yes,75,200,NA,200,yes,yes,NA,150,NA,150,yes,yes,NA,700,NA,700,YE24,Vendor,25,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,10,Private,Water_Spring,yes,3000,10,NA,20,Do_not_know,NA,NA,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,500,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43742712,5b451219-f6a8-47f3-9d2c-7e930f7dbed2,12/17/2018 20:10,278
12/17/2018 20:19,12/17/2018 20:21,12/17/2018,ee.humanitarianresponse.info:aP6KqyKbj19ylTNo,12/17/2018,Ra'ad,B4D,NA,YE12,YE1204,Althalooth,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,275,NA,275,yes,yes,NA,400,NA,400,YE24,22,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,no,5,250,500,500,yes,yes,75,150,NA,150,yes,yes,NA,150,NA,150,yes,yes,NA,700,NA,700,YE12,Wholesaler,15,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,500,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43743458,69e7c3e7-6e7b-449e-bda6-bd10a07085e5,12/17/2018 20:21,281
12/16/2018 8:40,12/16/2018 8:43,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Al Huson,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,80,NA,80,yes,yes,80,120,NA,120,yes,yes,NA,80,NA,80,yes,yes,NA,500,NA,500,YE12,Wholesaler,30,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43619107,eb2cd458-b002-4863-afbc-28e89897454f,12/16/2018 8:43,89
12/16/2018 8:43,12/16/2018 8:45,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Al Huson,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,yes,NA,200,NA,200,yes,yes,80,100,NA,100,yes,yes,NA,80,NA,80,yes,yes,NA,400,NA,400,YE24,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43619163,ff0f5de9-30fe-4cfa-9b4c-380aefbdcde2,12/16/2018 8:45,90
12/16/2018 8:45,12/16/2018 8:47,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Al Huson,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,130,NA,130,yes,yes,NA,100,NA,100,yes,yes,80,150,NA,150,yes,yes,NA,150,NA,150,yes,yes,NA,500,NA,500,YE12,NA,15,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43619310,bb566a77-3d77-46fb-b82f-069fea73e26a,12/16/2018 8:47,91
12/16/2018 8:33,12/16/2018 8:35,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Al Kod,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,750,NA,750,yes,yes,80,120,NA,120,yes,yes,NA,80,NA,80,yes,yes,NA,500,NA,500,YE24,Wholesaler,7,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43618917,6b46e3eb-891f-4db9-a8f1-f07ad665bddf,12/16/2018 8:35,86
12/16/2018 8:35,12/16/2018 8:37,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Al Kod,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,80,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,NA,550,NA,550,YE12,Wholesaler,7,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43618958,2a8b5a03-c33b-4042-b4db-898538591913,12/16/2018 8:37,87
12/16/2018 8:37,12/16/2018 8:40,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Al Kod,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,325,NA,325,no,NA,NA,NA,NA,NA,Do_not_know,NA,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,150,NA,150,yes,yes,80,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,NA,500,NA,500,YE12,NA,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43619021,d5a4d57b-3d7d-4d28-afb9-96b913eb9df0,12/16/2018 8:40,88
12/16/2018 8:14,12/16/2018 8:18,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Al Makhzan,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,350,NA,350,no,NA,NA,NA,NA,NA,YE19,NA,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,NA,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,130,NA,130,yes,yes,NA,100,NA,100,yes,yes,80,130,NA,130,yes,yes,NA,70,NA,70,yes,yes,NA,600,NA,600,YE12,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43618324,6ac91f3e-638d-4e0f-ab73-94018ca52033,12/16/2018 8:18,77
12/16/2018 8:18,12/16/2018 8:21,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Al Makhzan,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,100,NA,100,yes,yes,80,130,NA,130,yes,yes,NA,80,NA,80,yes,yes,NA,550,NA,550,YE12,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43618433,27e94d77-3886-4467-9e60-10b1675d74ce,12/16/2018 8:21,79
12/16/2018 8:56,12/16/2018 8:58,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Al Makhzan,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,NA,130,yes,yes,NA,100,NA,100,yes,yes,80,140,NA,140,yes,yes,NA,100,NA,100,yes,yes,NA,500,NA,500,YE12,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43619680,8a5abc57-55fc-4925-b925-44d58fdba013,12/16/2018 8:58,96
12/16/2018 8:21,12/16/2018 8:25,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Al Masemie,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,80,NA,80,yes,yes,80,150,NA,150,yes,yes,NA,80,NA,80,yes,yes,NA,550,NA,550,YE12,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43618629,67d322c2-4c5f-4eac-9a6c-d1061c6c3bfd,12/16/2018 8:25,80
12/16/2018 8:25,12/16/2018 8:27,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Al Masemie,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,NA,130,yes,yes,NA,150,NA,150,yes,yes,80,120,NA,120,yes,yes,NA,80,NA,80,yes,yes,NA,500,NA,500,YE12,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43618690,39825b16-4107-4036-b417-e64d4abbde53,12/16/2018 8:27,82
12/16/2018 8:27,12/16/2018 8:29,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Al Masemie,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,yes,NA,80,NA,80,yes,yes,80,150,NA,150,yes,yes,NA,150,NA,150,yes,yes,NA,650,NA,650,YE12,Wholesaler,15,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43618746,4184796e-f6f7-4b3d-b47c-6fd2f586d288,12/16/2018 8:29,84
12/16/2018 8:47,12/16/2018 8:49,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Batees,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,80,150,NA,150,yes,yes,NA,80,NA,80,yes,yes,NA,500,NA,500,YE12,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43619379,877e6322-8ef8-4611-b51b-92f343904155,12/16/2018 8:49,92
12/16/2018 8:49,12/16/2018 8:53,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Batees,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,100,NA,100,yes,yes,80,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,NA,500,NA,500,YE12,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43619545,7361db0a-9221-4d46-9c18-8272a5ac774e,12/16/2018 8:53,93
12/16/2018 8:53,12/16/2018 8:56,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Batees,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,130,NA,130,yes,yes,NA,100,NA,100,yes,yes,80,160,NA,160,yes,yes,NA,80,NA,80,yes,yes,NA,600,NA,600,YE12,Wholesaler,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43619642,36b39a7f-7041-4356-bdbc-b8531de4a8ba,12/16/2018 8:56,95
12/16/2018 7:54,12/16/2018 8:02,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Ja'ar,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,325,NA,325,no,NA,NA,NA,NA,NA,YE24,2,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,NA,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,130,NA,130,yes,yes,NA,100,NA,100,yes,yes,80,150,NA,150,yes,yes,NA,80,NA,80,yes,yes,NA,800,NA,800,YE12,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43617640,e51647c8-fd9e-4885-a14f-8f04409e4246,12/16/2018 8:02,71
12/16/2018 8:02,12/16/2018 8:06,12/16/2018,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,12/13/2018,?????,TYF,NA,YE12,YE1211,Ja'ar,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,yes,yes,NA,350,NA,350,YE19,NA,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,NA,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,150,NA,150,yes,yes,80,130,NA,130,yes,yes,NA,100,NA,100,yes,yes,NA,600,NA,600,YE12,NA,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,530,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43617737,eae93f47-9ecd-40e8-9b4a-04c0df494a68,12/16/2018 8:06,72
