start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_id,_uuid,_submission_time,_validation_status,_index
2019-05-20T22:29:04.660+03:00,2019-05-20T22:33:39.412+03:00,5/20/2019,ee.humanitarianresponse.info:6zeNqVUjeyQPw603,5/20/2019,عبدالرحمن الحماني,NFHD,,YE13,YE1309,Al Sami'I grocary ,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,Vendor_did_not_answer,,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,300,300,,,yes,yes,,140,140,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE13,Wholesaler,,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,Do_not_know,1850,2,,2,no,,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,540,,yes,did_not_answer,0,0,0,0,0,1,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,56104478,f10eb147-642a-4e54-a12b-225719da1929,2019-05-20T19:41:48,,50
2019-05-23T13:20:32.693+03:00,2019-05-23T13:24:47.298+03:00,5/23/2019,ee.humanitarianresponse.info:6zeNqVUjeyQPw603,5/23/2019,شرهان مشلي,NFHD,,YE23,YE2312,Antar Al Hamani grocary,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE13,10,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,140,140,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE23,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,no,1900,2,,3,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,540,,yes,did_not_answer,0,0,0,0,0,1,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,56380346,f1757e9e-ac87-4dc5-b90c-bc148cf913d2,2019-05-23T10:30:42,,67
2019-05-23T13:13:10.528+03:00,2019-05-23T13:20:31.784+03:00,5/23/2019,ee.humanitarianresponse.info:6zeNqVUjeyQPw603,5/23/2019,شرهان مشلي,NFHD,,YE23,YE2312,Ma'ed grocery,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,7,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,110,110,,,yes,yes,,500,500,,,YE23,Wholesaler,1,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,2,,3,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,545,,yes,did_not_answer,0,0,0,0,0,1,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,56380343,f38ac0ab-80ab-4c0c-a6f7-43be245faeb9,2019-05-23T10:30:42,,66
2019-05-29T00:11:26.583+03:00,2019-05-29T00:13:49.777+03:00,5/29/2019,ee.humanitarianresponse.info:hca95YVAmfvWPxka,5/27/2019,ابراهيم,TYF,,YE11,YE1107,Al Daleel,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,538,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,56958381,4fcdefde-7109-4c3d-a6e1-7b1d0224e9e1,2019-05-28T21:14:00,,39
2019-05-29T22:13:32.879+03:00,2019-05-29T22:20:01.085+03:00,5/29/2019,ee.humanitarianresponse.info:tg8ZXrb5efPufLUa,5/27/2019,Mohammed,TYF,,YE15,YE1512,Ar Rahedah,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,no,110,120,109,,,yes,yes,,450,450,,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,,no,,,,,,,,,,,,,,,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,57052375,550ad6af-36d6-4774-8cfd-9478116920f0,2019-05-29T19:20:25,,4
2019-05-25T11:41:10.203+03:00,2019-05-25T11:48:46.399+03:00,5/25/2019,ee.humanitarianresponse.info:9w0EPTPh4RIrsrM0,5/19/2019,بشير,OCFD,,YE22,YE2204,Bader,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,500,,,yes,yes,,350,350,,,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,170,,,no,,,,,,,yes,yes,,200,200,,,yes,yes,,180,180,,,yes,yes,,800,800,,,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,5000,5,,10,yes,12000,24000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,535,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical,1,1,0,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,56577093,82d61574-5334-4714-96c3-b95325f84fac,2019-05-25T08:48:53,,71
2019-05-25T11:48:46.687+03:00,2019-05-25T11:59:43.044+03:00,5/25/2019,ee.humanitarianresponse.info:9w0EPTPh4RIrsrM0,5/19/2019,بشير,OCFD,,YE22,YE2204,Bader,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,550,,,yes,yes,,400,400,,,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,220,220,,,yes,yes,,150,150,,,yes,yes,,850,850,,,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,6000,10,,12,yes,14000,28000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,535,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical,1,1,0,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,56577846,5e772ac4-4ce0-490c-87f8-f49979c235dc,2019-05-25T08:59:50,,72
2019-05-25T11:59:43.453+03:00,2019-05-25T12:04:21.652+03:00,5/25/2019,ee.humanitarianresponse.info:9w0EPTPh4RIrsrM0,5/20/2019,ماجد,OCFD,,YE22,YE2203,Aal Imsheek,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,500,,,yes,yes,,550,550,,,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,250,250,,,no,,,,,,,yes,yes,,170,170,,,yes,yes,,120,120,,,yes,yes,,780,780,,,YE22,Wholesaler,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,3000,8,,11,yes,5000,10000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,535,,yes,dmg_infra_market,1,0,0,0,0,0,,road electrical,1,1,0,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,56578185,d8491fc9-d42f-4cbf-a980-07aea7c73929,2019-05-25T09:04:29,,73
2019-05-25T12:04:22.141+03:00,2019-05-25T12:08:57.802+03:00,5/25/2019,ee.humanitarianresponse.info:9w0EPTPh4RIrsrM0,5/20/2019,ماجد,OCFD,,YE22,YE2203,Aal Imsheek,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,550,,,yes,yes,,500,500,,,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,no,,,,,,,yes,yes,,230,230,,,yes,yes,,170,170,,,yes,yes,,800,800,,,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,Do_not_know,4000,5,,8,yes,7000,14000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,535,,yes,dmg_infra_market,1,0,0,0,0,0,,road electrical,1,1,0,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,56578598,e5052c81-feba-44e1-8204-2f039a9afc43,2019-05-25T09:17:22,,74
2019-05-25T12:08:58.428+03:00,2019-05-25T12:16:36.306+03:00,5/25/2019,ee.humanitarianresponse.info:9w0EPTPh4RIrsrM0,5/20/2019,ماجد,OCFD,,YE22,YE2203,Aal Imsheek,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,580,580,,,yes,yes,,450,450,,,YE22,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,180,180,,,no,,,,,,,yes,yes,,200,200,,,yes,yes,,200,200,,,yes,yes,,750,750,,,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,3000,7,,10,yes,8000,16000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,535,,yes,dmg_infra_market,1,0,0,0,0,0,,road electrical,1,1,0,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,56578599,66236c92-5dc4-4ac9-a9cf-683f216768d1,2019-05-25T09:17:23,,75
2019-05-30T15:10:29.079+03:00,2019-05-30T15:19:02.713+03:00,5/30/2019,ee.humanitarianresponse.info:PZQr9qnBFQty0Mhn,5/30/2019,عمر,TYF,,YE15,YE1520,Mawieh Mafraq Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,425,425,,,yes,yes,,410,410,,,Do_not_know,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,180,180,,,yes,yes,,130,130,,,yes,yes,,550,550,,,YE24,Wholesaler,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,1,,9,no,,,Shortage_of_demand Insecurity_and_instability,0,0,1,1,0,0,0,0,0,0,0,yes,552,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,57122754,55b06eff-6136-47f1-a6b8-ac6b6ec8336b,2019-05-30T13:54:38,,209
2019-05-24T03:07:16.047+03:00,2019-05-26T10:51:50.358+03:00,5/24/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,5/23/2019,Muna,NRC,,YE18,YE1806,Al Qanawis,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,425,425,,,yes,yes,,325,325,,,YE18,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,no,500,500,100,,,yes,yes,,450,450,,,YE18,Vendor,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,no,1500,10,,10,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,535,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,56661805,15fb6215-f468-43f6-80aa-9532885f1711,2019-05-26T07:51:13,,85
2019-05-24T03:25:13.097+03:00,2019-05-26T10:56:15.691+03:00,5/24/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,5/23/2019,Buyah,NRC,,YE18,YE1802,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,450,450,,,yes,yes,,430,430,,,YE18,6,Price_inflation Government_regulations Transportation_issues,1,0,0,0,0,1,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,no,20,400,200,,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,no,8,400,500,,,YE18,Vendor,6,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,2000,10,,10,yes,4000,8000,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,530,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,56662064,2c282d85-ec07-4fa8-b7fc-39c611670541,2019-05-26T07:55:40,,87
2019-05-24T02:57:53.926+03:00,2019-05-26T10:51:01.446+03:00,5/24/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,5/23/2019,Muna,NRC,,YE18,YE1806,Al Qanawis,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,450,450,,,yes,yes,,350,350,,,YE18,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,no,20,200,100,,,yes,yes,,100,100,,,yes,yes,,130,130,,,yes,yes,,450,450,,,YE18,Vendor,3,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,2000,10,,10,yes,4000,8000,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,535,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,56661788,3dadd14f-8bd8-408c-a8ae-fe2a7574c410,2019-05-26T07:50:25,,84
2019-05-21T01:05:04.101+03:00,2019-05-26T10:48:43.369+03:00,5/21/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,5/20/2019,Abdoh,NRC,,YE17,YE1713,Qufl Shamr,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,435,435,,,YE18,5,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,no,20,200,100,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,350,350,,,YE17,Vendor,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3300,9,,9,no,,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,525,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,56661582,5cd6ce98-6094-403b-8989-75020f894ec0,2019-05-26T07:48:06,,81
2019-05-24T02:40:27.482+03:00,2019-05-26T10:49:58.198+03:00,5/24/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,5/23/2019,Muna,NRC,,YE18,YE1806,Al Qanawis,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,425,425,,,yes,yes,,325,325,,,YE18,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,400,400,,,YE18,Vendor,4,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,no,1500,10,,10,no,,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,535,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,56661729,64932b13-4a37-4437-b164-96e40d236fba,2019-05-26T07:49:21,,83
2019-05-24T03:31:19.102+03:00,2019-05-26T10:57:15.068+03:00,5/24/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,5/23/2019,Buyah,NRC,,YE18,YE1802,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,450,450,,,yes,yes,,430,430,,,YE18,6,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,200,200,,,yes,yes,,150,150,,,yes,no,170,150,88,,,yes,yes,,500,500,,,YE18,Vendor,3,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,10,,10,yes,3000,6000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,530,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,56662102,7ab0bf5f-7f84-4e4d-9d23-aeb9f4c95c83,2019-05-26T07:56:39,,88
2019-05-24T03:14:41.248+03:00,2019-05-26T10:54:10.825+03:00,5/24/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,5/23/2019,Buyah,NRC,,YE18,YE1802,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,450,450,,,yes,yes,,430,430,,,YE18,6,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,200,200,,,yes,yes,,130,130,,,yes,no,500,500,100,,,yes,yes,,350,350,,,YE18,Vendor,3,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,10,,10,yes,3000,6000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,530,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,56661913,a3db2a7d-043c-4a72-bb9c-cb045bc1ae1d,2019-05-26T07:53:35,,86
2019-05-21T00:41:59.625+03:00,2019-05-26T10:46:25.734+03:00,5/21/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,5/20/2019,Mohammed,NRC,,YE17,YE1715,Aldodah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,440,440,,,YE18,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,no,20,350,175,,,yes,yes,,150,150,,,yes,no,500,500,100,,,yes,yes,,650,650,,,YE17,Vendor,5,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,4000,15,,15,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,530,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,56661489,c16e8794-6700-4a89-b889-bdce84f10ca1,2019-05-26T07:45:47,,79
2019-05-20T14:13:55.955+03:00,2019-05-26T10:45:08.899+03:00,5/20/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,5/20/2019,Mohammed,NRC,,YE17,YE1715,Almadinah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,445,445,,,YE17,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,no,20,350,175,,,yes,yes,,150,150,,,yes,no,500,500,100,,,yes,yes,,600,600,,,YE17,Vendor,6,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3300,10,,10,yes,9000,16500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,525,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,56661402,cb593210-bc6b-4d7e-9e2d-f464e442ebb1,2019-05-26T07:44:31,,78
2019-05-21T00:51:19.424+03:00,2019-05-26T10:47:37.723+03:00,5/21/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,5/20/2019,Mohammed,NRC,,YE17,YE1715,Almakhderah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,440,440,,,YE18,6,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,no,20,300,150,,,yes,yes,,150,150,,,yes,no,500,500,100,,,yes,yes,,600,600,,,YE17,Vendor,6,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,4000,15,,15,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,530,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,56661548,d8bc6ca9-23ca-44c1-a5a6-ed461c824e50,2019-05-26T07:47:00,,80
